Gia_Thuc_Te,Du_Doan_Lasso,Du_Doan_Poly_Ridge,Chenh_Lech_Lasso
102900.0,145377.7067146283,83833.02364161954,42477.70671462829
108400.0,207894.9831049518,175308.02793529525,99494.9831049518
89400.0,96999.54003655388,105732.37097048353,7599.540036553881
175000.0,245311.87345155262,229357.9289283341,70311.87345155262
267400.0,197182.72611423125,200562.07520436822,-70217.27388576875
45300.0,32166.10168951098,49814.630543370076,-13133.898310489021
54400.0,75049.69607322356,62664.44748632272,20649.69607322356
94200.0,124256.20076397074,107091.44590372806,30056.200763970744
136700.0,102598.40381622566,115441.24953088019,-34101.59618377434
137600.0,115420.6625608054,113767.46977050733,-22179.337439194598
108100.0,143588.13507408954,134714.34124769422,35488.13507408954
183600.0,228566.50099164553,187668.3280656716,44966.50099164553
187500.0,133334.69951830068,114058.71674427456,-54165.30048169932
229800.0,239181.94550975377,221478.67809284385,9381.945509753772
254600.0,276531.90494788415,271036.14692783065,21931.904947884148
156900.0,184184.18578961596,177669.88869552466,27284.185789615964
200200.0,212666.2981830939,221185.90972991468,12466.298183093895
282900.0,262288.61237323994,258232.2411562184,-20611.387626760057
80400.0,48824.007157139364,92617.60211143004,-31575.992842860636
240900.0,284604.98374889395,283760.56517931935,43704.98374889395
300000.0,218937.49557187414,219672.29518091655,-81062.50442812586
466900.0,342028.85009480536,404873.7326643249,-124871.14990519464
126300.0,179169.06923348363,157027.23466384862,52869.069233483635
147400.0,199556.01354322766,177585.6941742901,52156.01354322766
171900.0,258057.63776244814,234347.1681794983,86157.63776244814
65600.0,97616.19411291562,74757.91334444279,32016.19411291562
375400.0,297779.72054043924,304487.1294995086,-77620.27945956076
245900.0,236063.77947112542,248872.1882250413,-9836.220528874575
243100.0,242293.8192916092,259657.30484968226,-806.1807083908061
59600.0,88044.7971345627,66391.35972618927,28444.7971345627
162000.0,227705.58411307092,212336.5505657161,65705.58411307092
96700.0,115656.03662447825,93380.23065979013,18956.03662447825
172700.0,196809.08577227904,178978.0236460288,24109.08577227904
413100.0,350900.2532434057,405042.3625910287,-62199.74675659428
118800.0,93841.16964878995,131092.12292445853,-24958.830351210054
422000.0,243187.7633028461,249204.23673106285,-178812.2366971539
272600.0,300979.36025600263,293687.2986061563,28379.360256002634
190900.0,267504.810106136,277871.99721347884,76604.81010613602
173200.0,143684.75495226722,169168.31491246028,-29515.24504773278
387000.0,230408.82511802783,229849.14780279595,-156591.17488197217
168100.0,145377.1933676683,137159.6323629065,-22722.80663233169
73300.0,80540.78436881471,74661.71220032129,7240.784368814711
150000.0,198428.99930067323,186906.24508468708,48428.999300673226
156300.0,242897.3488245306,210295.43850679573,86597.3488245306
444500.0,324088.2900963764,335346.9619731575,-120411.70990362362
56700.0,10345.9286839329,64301.38544332537,-46354.0713160671
346000.0,279838.0529183065,285192.9602998848,-66161.9470816935
281500.0,285734.4148478201,275935.73219988693,4234.414847820124
185700.0,214966.31762451347,205919.16538612725,29266.317624513467
165700.0,234315.6317697899,211280.9108493458,68615.6317697899
146900.0,163524.7548183273,167490.0367978832,16624.75481832729
184600.0,162716.62349099747,151378.74975106606,-21883.376509002526
207200.0,203617.36843174338,178311.38998086628,-3582.63156825662
365900.0,217349.18174351956,241138.41030386346,-148550.81825648044
192300.0,207381.7707184367,200677.97823114865,15081.770718436688
110400.0,89412.32135856074,72242.22368938502,-20987.678641439255
162000.0,228064.26581029146,209766.41403878204,66064.26581029146
372700.0,243517.16084286445,262024.43238677565,-129182.83915713555
92800.0,137567.3621333595,115692.58335778773,44767.36213335951
90600.0,156878.7702590051,133423.3381416003,66278.7702590051
137500.0,135514.08884540162,151650.11113448275,-1985.911154598376
101600.0,97320.9388782359,102748.80741207761,-4279.061121764098
153800.0,135557.94417603864,163827.35566100923,-18242.05582396136
127600.0,175178.02298057068,160001.58324065196,47578.02298057068
176700.0,212087.58224305604,211969.95634484128,35387.58224305604
138800.0,195410.87209025238,166437.9327892596,56610.87209025238
101400.0,143215.97574827773,134364.9381921773,41815.975748277735
155700.0,172388.15421044026,177544.1773990698,16688.15421044026
363600.0,318567.8902937666,392500.52208422567,-45032.10970623337
164600.0,216725.22550403315,196118.32422796718,52125.22550403315
225000.0,281487.15936582175,224581.90585079705,56487.159365821746
395100.0,326146.28146550554,367739.29440274916,-68953.71853449446
256700.0,232313.45836731448,238139.81584639233,-24386.54163268552
98400.0,174599.93755194513,131577.8566340945,76199.93755194513
169400.0,269852.972122083,265717.63595620793,100452.97212208301
406700.0,300813.0883571991,325777.5897814742,-105886.9116428009
62500.0,55440.254389362235,79552.04910764446,-7059.745610637765
63100.0,71904.67852001911,59658.62060512122,8804.678520019108
439200.0,369653.3807778114,414097.17262405227,-69546.6192221886
58000.0,62694.3648973595,73807.81000853097,4694.364897359497
231700.0,211892.80494370384,207474.33612505626,-19807.195056296157
244700.0,250815.8118122463,252310.4709030242,6115.811812246306
316700.0,148107.74854408478,147484.01813399914,-168592.25145591522
174900.0,207283.98350429346,199167.63708668383,32383.983504293457
240000.0,257094.740395334,252326.79859096918,17094.740395333996
246000.0,273159.8777336788,289072.5586411655,27159.87773367879
143800.0,127427.54015520246,139268.28593478238,-16372.459844797544
184400.0,161676.40475207282,161035.75728040753,-22723.59524792718
311800.0,295695.66329780687,291481.3238663773,-16104.336702193134
163300.0,170256.64978838354,176124.59723919298,6956.64978838354
122600.0,105399.95590298601,110327.1169577112,-17200.04409701399
55600.0,3184.7395300513017,40323.15956430996,-52415.2604699487
88800.0,118652.97788456065,94249.41040865943,29852.97788456065
159700.0,237155.38979481044,227633.25116976118,77455.38979481044
318900.0,280033.76887754473,293423.2812015504,-38866.23112245527
137500.0,132067.71401246893,125633.20889403275,-5432.285987531068
93800.0,127665.43180386254,105570.25146009214,33865.431803862535
97700.0,88992.82474500909,112616.24873500559,-8707.175254990914
109100.0,161297.4738326558,148189.16154095888,52197.473832655814
274700.0,267322.9528964121,260228.42539245635,-7377.047103587887
113300.0,77650.46417708693,92394.85833540047,-35649.535822913065
166900.0,163955.05533758816,167490.36641011294,-2944.9446624118427
214100.0,208869.59178128754,210826.3118823335,-5230.408218712459
198700.0,264249.60265978327,279579.66142638616,65549.60265978327
350000.0,237385.9866878636,299025.3820704415,-112614.0133121364
229000.0,196106.00213503558,203727.61245538972,-32893.99786496442
135600.0,161822.1204170356,132084.5481713089,26222.120417035592
470500.0,402239.1442344935,467453.90045908105,-68260.85576550651
90600.0,97091.826261535,99512.81542345008,6491.826261534996
339400.0,271067.1750247109,269267.19049598405,-68332.82497528911
197900.0,224410.35970919998,214429.1428689571,26510.359709199984
216900.0,214588.42245381942,222077.7206126023,-2311.577546180575
376000.0,290421.14889481384,334349.07477205514,-85578.85110518616
90600.0,151620.94382262,125469.96177008619,61020.94382262
167600.0,208721.8778075485,215572.36404396713,41121.8778075485
300000.0,163234.66657351746,137355.78308753198,-136765.33342648254
125700.0,196272.42183864428,191551.48371991812,70572.42183864428
134800.0,240958.51136258407,227521.2946975803,106158.51136258407
123700.0,188092.6116088857,165632.54012546828,64392.611608885694
89300.0,98686.80185225297,121722.21987992132,9386.801852252975
178100.0,191595.78860285587,195431.9914350391,13495.788602855871
201400.0,206307.63315092184,207484.4031209509,4907.6331509218435
270800.0,244044.45599486018,257175.18828922874,-26755.54400513982
262900.0,297676.54818411864,309804.8712642165,34776.54818411864
183200.0,140762.16883732774,134138.91881301953,-42437.83116267226
132500.0,167786.15046222022,171900.42238573896,35286.15046222022
209700.0,271808.47325609165,259885.90030521256,62108.473256091645
139400.0,133685.31071699032,137860.44532497047,-5714.689283009677
167700.0,190313.06062435295,163758.7918572514,22613.060624352947
246400.0,197209.94024591474,198059.61938626203,-49190.05975408526
189100.0,271765.6942490252,291323.4908520764,82665.6942490252
358600.0,263268.8696050731,272617.985216441,-95331.13039492688
120000.0,134116.78411231836,118347.82632111263,14116.78411231836
82700.0,126282.27732847311,98619.54167975436,43582.27732847311
110400.0,159817.77434985567,121415.36078469211,49417.77434985567
67500.0,188618.9571718844,225145.8495352223,121118.9571718844
327300.0,308791.0932219442,296108.77315000293,-18508.906778055825
487000.0,518342.59557007346,354039.63576728234,31342.595570073463
264600.0,222799.2284987805,228718.2954617979,-41800.77150121951
78300.0,80224.20657056682,80923.52106693947,1924.206570566821
161200.0,160102.49741038587,156798.51584940281,-1097.5025896141306
157100.0,252310.75852353245,259823.40932895523,95210.75852353245
258900.0,249954.57838283406,270915.4852927854,-8945.421617165935
98100.0,181884.66784128407,166120.91387928565,83784.66784128407
54200.0,73997.4934591335,56138.442444544926,19797.493459133504
73500.0,93037.15486674114,94104.67613297756,19537.15486674114
59800.0,46327.147451452765,71349.49839961267,-13472.852548547235
47600.0,60086.89928441672,92430.03883220612,12486.899284416722
206700.0,209078.42966006268,221625.81013228933,2378.429660062684
78800.0,68564.99215879133,74215.84020324059,-10235.007841208673
112500.0,89484.87144623329,87132.09893068779,-23015.128553766714
152900.0,150852.42819593067,134612.20863883584,-2047.5718040693318
161500.0,196982.99980218158,161251.46605499604,35482.999802181585
202800.0,192482.59684218658,177841.7868350082,-10317.403157813416
143400.0,112257.97390202904,104498.83111533022,-31142.026097970956
192300.0,186634.44611948868,187726.1062099995,-5665.553880511317
131000.0,207838.4670071067,192684.19147439543,76838.4670071067
153800.0,145062.63148674872,127512.92803490692,-8737.368513251276
472700.0,320163.4341256848,347995.76426986395,-152536.56587431522
112500.0,142841.73953456862,118961.72236466357,30341.739534568624
219900.0,242702.10310428706,243639.2993604158,22802.10310428706
195300.0,185460.85968506976,182763.65870264702,-9839.140314930235
258400.0,211121.180484386,207220.98232112057,-47278.819515614014
151700.0,102110.29057289245,169420.34566084837,-49589.70942710755
90800.0,110309.81927725534,106965.29356729842,19509.819277255345
314100.0,142670.95026839303,151794.3003394186,-171429.04973160697
90200.0,125112.82802053519,120409.08632307546,34912.82802053519
450000.0,182574.20004234908,163565.25769257094,-267425.79995765095
113800.0,57890.49428011119,59503.24712559924,-55909.50571988881
240500.0,267312.3342469136,266039.0190469901,26812.33424691361
219900.0,227058.68538316363,210681.4441472469,7158.685383163625
238200.0,250441.14024921786,267121.0883429821,12241.14024921786
75100.0,105578.04980481403,92005.29183945176,30478.04980481403
461300.0,316771.33741510764,352906.9776898136,-144528.66258489236
161200.0,194000.13832815582,180776.05559107912,32800.13832815582
213400.0,246788.1640072147,236856.44186721352,33388.16400721471
254700.0,190948.21825793156,150040.24732299766,-63751.781742068444
183000.0,145550.45489926415,180065.53365415943,-37449.54510073585
244900.0,237693.85592857876,227915.82906793122,-7206.144071421237
207500.0,244954.79605905624,223175.3736490652,37454.79605905624
193200.0,229398.546516349,219101.7464686879,36198.546516348986
69900.0,73762.37312442783,59546.33372569134,3862.3731244278315
411900.0,340606.8943704037,362229.73303787445,-71293.10562959628
257500.0,255584.91383620206,308218.65961979656,-1915.0861637979397
59400.0,69488.86527483302,89541.75201584869,10088.86527483302
100200.0,111477.18485106721,95191.38681269309,11277.184851067213
74600.0,61678.97886605606,66327.78327400514,-12921.021133943941
255000.0,254583.7569660605,268065.6037958098,-416.24303393950686
174000.0,161261.86686476786,130814.98247028928,-12738.133135232143
196900.0,218928.48770074113,217861.0014286115,22028.487700741127
183300.0,116003.2585357697,143258.89098134363,-67296.7414642303
215900.0,242132.58778846572,218208.98335529483,26232.587788465724
229700.0,260031.957833606,271649.12178720115,30331.957833605993
75800.0,129635.02617841099,108345.0281598093,53835.02617841099
351000.0,261293.13891828724,275300.22925941116,-89706.86108171276
210000.0,184509.6214589098,168043.43468693344,-25490.378541090206
104400.0,78889.52480863767,93809.9624245739,-25510.475191362333
81300.0,86278.89435986753,65697.21423584294,4978.894359867525
193800.0,224837.14808559985,218813.63345368503,31037.148085599852
174700.0,211177.6824658786,182650.0771061224,36477.682465878606
108900.0,174323.23490949633,150696.62716100973,65423.23490949633
264100.0,250085.6856956152,270389.31248051976,-14014.31430438481
49000.0,28149.862276019237,72815.37267100034,-20850.137723980763
33200.0,48424.063450744,54930.76756866419,15224.063450743997
68300.0,76067.84083982279,76444.18170194277,7767.840839822791
109400.0,153106.9767721697,174250.59198046374,43706.9767721697
167200.0,131420.63889847457,137696.08007940542,-35779.36110152543
167400.0,137730.9585723969,139545.74393425343,-29669.041427603108
301200.0,285698.01679661835,282877.05485850153,-15501.98320338165
48900.0,59833.25219388804,46353.12746011691,10933.252193888038
241500.0,241194.36042438593,260318.04849978146,-305.63957561407005
257700.0,169785.37947999116,126653.9057997805,-87914.62052000884
60900.0,-12432.780384876125,134884.29457034016,-73332.78038487613
87500.0,39875.04459211792,115593.68415251828,-47624.95540788208
282100.0,224980.96990845355,230231.1026011313,-57119.03009154645
55900.0,43332.608202926,72705.36201747756,-12567.391797074
332900.0,308410.6849557088,305844.20043338067,-24489.3150442912
92600.0,109753.94748151065,95925.11633658948,17153.94748151065
157100.0,196116.63880208787,177076.0854061258,39016.638802087866
342900.0,347676.35768703505,341763.8634433086,4776.357687035052
94300.0,138605.26880846074,94191.83065829042,44305.268808460736
199300.0,178701.68432810678,166736.36358092984,-20598.315671893215
244800.0,235813.08082399392,242472.79172261065,-8986.919176006078
191000.0,236534.28448553552,228079.76681210735,45534.28448553552
235100.0,265755.9300377911,286841.11554840615,30655.930037791084
122100.0,106266.31354039825,101670.33772717649,-15833.686459601755
114200.0,170856.37267892394,154178.69524350713,56656.372678923944
140600.0,148750.15575895435,160293.93369179242,8150.155758954352
298600.0,261783.0886401611,263417.33662025846,-36816.91135983891
232700.0,254215.35379299393,217518.20060684485,21515.353792993934
75400.0,157684.26986876846,119431.0622283007,82284.26986876846
74200.0,65528.98331321527,66211.07686104489,-8671.01668678473
166300.0,204742.39555242413,196422.75518057702,38442.39555242413
163400.0,231224.81352145807,202837.58905430086,67824.81352145807
85400.0,80699.10556784557,90366.21519878032,-4700.894432154426
72700.0,81388.01372480823,87047.25551517724,8688.013724808232
177100.0,132614.64195578478,133343.7447760814,-44485.358044215216
71500.0,94733.44167216471,86237.49988333644,23233.441672164714
477300.0,378412.8089357212,389886.8078775307,-98887.19106427883
164300.0,222112.24456886444,227693.73962298592,57812.24456886444
179200.0,173351.8374114401,208563.48327432002,-5848.162588559906
150000.0,121011.03110027645,107284.88878169958,-28988.96889972355
167900.0,215443.47367072882,171854.7192239503,47543.473670728825
371800.0,392801.4978023118,414995.7189764797,21001.497802311787
371300.0,367515.83470054786,379738.74326526606,-3784.165299452143
100000.0,96746.8401386599,77275.5021081749,-3253.1598613401
98500.0,107898.08747215153,120123.19603075544,9398.087472151528
350000.0,220162.14432937533,202786.27504871745,-129837.85567062467
71000.0,37067.87052637071,46197.60221967708,-33932.12947362929
48100.0,24749.87106388659,60133.24868517631,-23350.12893611341
61500.0,95863.90602751174,81682.59462349722,34363.90602751174
176300.0,191317.4033596305,166011.88393330708,15017.403359630494
120000.0,159018.6087122538,137481.2805336665,39018.6087122538
91700.0,89505.6001972956,79274.84918272973,-2194.3998027044
85600.0,37499.73621278134,94379.2708905511,-48100.26378721866
115100.0,130854.66780696536,120314.15444303669,15754.667806965357
154200.0,111567.93975653208,132552.72990170732,-42632.06024346792
351200.0,352934.1529883925,343460.7418515198,1734.1529883925105
307100.0,249879.8740238392,264774.46748556173,-57220.12597616081
404700.0,351376.09274823195,361023.97521459725,-53323.90725176805
81400.0,75613.9695916527,89766.70393434452,-5786.030408347302
75000.0,79608.76038176125,57974.90524586043,4608.760381761254
172800.0,195340.19074743442,180619.2296188295,22540.19074743442
170700.0,180256.75951314648,179559.96379687413,9556.759513146477
219400.0,237303.50740749703,219690.494012772,17903.507407497033
84100.0,127264.13113668622,106582.7237955131,43164.13113668622
142500.0,191176.94669060232,181199.72894721117,48676.946690602315
278500.0,282752.59439628955,320138.4278634308,4252.594396289554
86900.0,119487.07802782097,116902.9174847492,32587.07802782097
342300.0,283876.79567976156,322008.3941534591,-58423.20432023844
137600.0,162702.98539822834,142196.5431602101,25102.98539822834
259300.0,342509.56174164556,326108.2065961031,83209.56174164556
220500.0,229389.33082726863,280975.0034640308,8889.330827268626
158000.0,253433.65233027382,244606.95513031667,95433.65233027382
79000.0,138457.45471795573,84072.39046922565,59457.45471795573
260300.0,169357.42764100461,237575.22017492214,-90942.57235899539
90400.0,147719.17965401325,97806.90755069877,57319.17965401325
327600.0,254916.53592029904,240259.2216792534,-72683.46407970096
424000.0,341555.90744657663,393502.9705780281,-82444.09255342337
400000.0,244275.9317915181,285246.6524188955,-155724.0682084819
188800.0,234770.86879119073,210814.29852411366,45970.86879119073
69100.0,120964.65021315297,77039.26253376936,51864.65021315297
350000.0,241061.39736303524,248348.92379500618,-108938.60263696476
222100.0,268747.17951172555,247261.09898908416,46647.17951172555
350000.0,204924.54567073396,226478.72217710776,-145075.45432926604
112500.0,192878.0840170567,158142.76044213263,80378.08401705671
60600.0,15560.620267732069,106721.99630436546,-45039.37973226793
143500.0,221583.6720519399,229342.00192429454,78083.67205193991
225000.0,222232.6043107712,243648.94150054432,-2767.3956892288115
65600.0,62272.722996044555,76077.95580494025,-3327.2770039554453
110500.0,162361.9681275198,142679.21525760603,51861.968127519795
71300.0,85245.83792872647,93648.41680069151,13945.837928726469
144600.0,194583.25948604752,141260.67109136574,49983.25948604752
478600.0,208318.95303641696,207778.19419213655,-270281.04696358304
110900.0,171384.8375992144,135078.78714776633,60484.8375992144
213300.0,250816.8115529337,238269.91859991066,37516.81155293371
184100.0,196868.85325504895,183840.74202386048,12768.853255048947
409800.0,244444.93276906054,267612.55993186333,-165355.06723093946
174300.0,173481.29863006427,159302.67053005405,-818.701369935734
287300.0,315866.7894980312,338804.95393469813,28566.789498031198
212400.0,241813.67233513074,211208.17336528192,29413.672335130745
228200.0,240802.6208264396,289763.90353293996,12602.620826439612
135700.0,138724.57953687827,121044.84560627516,3024.579536878271
146200.0,223990.1431941235,209819.9270462762,77790.14319412349
92500.0,112494.70760336016,94791.42094744925,19994.707603360162
298300.0,287055.7382104446,379139.81550550926,-11244.261789555429
283600.0,248101.0106382959,266751.68863552273,-35498.989361704094
383100.0,290123.3700726782,332275.8984293437,-92976.6299273218
87500.0,99077.26944991712,78633.78505682957,11577.26944991712
111600.0,138059.29852372032,132272.75312061343,26459.298523720325
218800.0,164946.73735875453,177922.26075949246,-53853.26264124547
119400.0,129266.32197534096,90824.77748398966,9866.321975340965
127800.0,160081.10446167737,134049.21691120783,32281.104461677372
226200.0,232370.48527164402,234307.08752926413,6170.485271644022
120300.0,202719.74294684103,182759.52418539167,82419.74294684103
137100.0,152045.49613761125,136275.63379133004,14945.496137611248
156300.0,194041.23962046832,187180.3008998469,37741.23962046832
269700.0,249179.27681721753,269119.5761763271,-20520.723182782473
225000.0,209278.5835544914,194485.70562227265,-15721.4164455086
123500.0,180031.7602281301,149494.10559474584,56531.76022813009
150000.0,178623.82540909122,163723.94779012824,28623.825409091223
82600.0,115370.3916492741,116438.13571625779,32770.3916492741
206900.0,241681.885761087,233003.83707663143,34781.885761087
219400.0,191321.2977267276,197400.7131114205,-28078.702273272414
112800.0,185173.58295852598,162080.39435380243,72373.58295852598
187500.0,117853.76528360145,177669.34770679128,-69646.23471639855
202700.0,210902.74445103563,185609.73269054433,8202.744451035629
235300.0,185964.85991219105,223370.31539309153,-49335.14008780895
112500.0,60892.5786077705,32063.113452576334,-51607.4213922295
126200.0,91649.3021030082,105647.05978851367,-34550.6978969918
185400.0,188498.8672827628,191768.08102115936,3098.8672827628034
137500.0,77678.71262760948,46821.8005078164,-59821.28737239052
425100.0,410611.69412851485,460058.58115269046,-14488.30587148515
234800.0,215963.834392604,208594.8291142211,-18836.16560739599
151200.0,175600.4964301921,168106.82283649166,24400.496430192114
137900.0,149690.31338497624,154650.2597211106,11790.313384976238
335300.0,304170.2063108469,293714.4435163707,-31129.7936891531
252800.0,233686.12913920742,219585.18214221895,-19113.87086079258
136300.0,196668.43199284235,188705.9306022258,60368.43199284235
237000.0,264252.39165474684,229963.99434777303,27252.39165474684
117700.0,180544.45326168594,162616.3935784952,62844.453261685936
166200.0,198105.4006573302,171493.05631751363,31905.400657330203
57000.0,73959.35453034185,58872.47841353454,16959.35453034185
179900.0,209348.0199266992,186913.83516856292,29448.0199266992
170500.0,171017.05849358797,169473.61616400434,517.0584935879742
132700.0,174669.08267570005,135765.51160172792,41969.08267570005
108500.0,187885.46845943778,165296.2622516543,79385.46845943778
84400.0,145926.7835399502,98405.36571658924,61526.78353995021
239000.0,215026.16420187126,239570.87125941247,-23973.83579812874
164100.0,209000.21102481429,187036.74654653092,44900.211024814285
175800.0,178977.92074354494,172967.98496643206,3177.9207435449352
266700.0,194986.48813659284,202068.2196015219,-71713.51186340716
255900.0,286429.3026671635,279869.7797410736,30529.302667163487
57800.0,30575.491154926945,56609.661779675254,-27224.508845073055
162500.0,191653.57645107014,195489.01582124113,29153.57645107014
90600.0,160520.59100697332,142990.04122440435,69920.59100697332
164500.0,157301.27050262995,152874.5113437008,-7198.729497370048
218300.0,214533.4704196951,214420.85241250639,-3766.529580304894
80100.0,20708.456161162496,61372.13442582796,-59391.543838837504
137400.0,174360.43062997813,167730.09365490812,36960.43062997813
112500.0,214116.42514472114,223425.62955466402,101616.42514472114
115500.0,119938.7609983812,145310.5298265142,4438.7609983812
243600.0,232191.32465581765,233091.6909616374,-11408.675344182353
117200.0,56146.6301728595,91803.58783384337,-61053.3698271405
159700.0,132633.80238266586,139070.4615048358,-27066.19761733414
158500.0,196560.54369277228,198223.74819758884,38060.54369277228
78900.0,107415.21386928561,93385.102092602,28515.21386928561
140300.0,180396.53275499973,182291.36511762405,40096.53275499973
150900.0,176016.6874074097,177927.7230846526,25116.687407409714
186600.0,252054.5744876174,237750.5265727399,65454.574487617414
230600.0,158884.4178760765,173225.16908094523,-71715.5821239235
340100.0,322477.76017014217,325555.3659384712,-17622.239829857834
238800.0,231724.2358747135,267950.8636008601,-7075.764125286514
267600.0,273924.21971886436,282548.8800078713,6324.219718864362
65000.0,85054.76001118064,65263.41057853107,20054.76001118064
68900.0,37646.26168896476,50503.018761691244,-31253.73831103524
93500.0,156051.69940347422,133134.54638916886,62551.699403474224
154000.0,229113.60843842383,212697.7094920362,75113.60843842383
185700.0,170336.02819109458,179660.4372951111,-15363.971808905422
115500.0,185567.09926162596,158223.37135668608,70067.09926162596
285400.0,345715.86386073916,362174.40266009915,60315.86386073916
178300.0,172392.5804311186,160389.13088474004,-5907.4195688813925
177900.0,207933.0820163749,203321.22213296584,30033.082016374887
181400.0,185353.43331942387,187487.9974461824,3953.4333194238716
217500.0,246038.4236848046,241409.0075503434,28538.423684804613
276600.0,298180.12921188003,299511.8793690684,21580.129211880034
118000.0,212447.49269586522,190407.93595118338,94447.49269586522
257300.0,309893.2926787614,320716.5694258038,52593.29267876141
94100.0,77048.99178368047,88808.02576449636,-17051.008216319533
151800.0,185933.41074818856,183828.8191217115,34133.41074818856
120900.0,141799.06934731777,147696.19525026478,20899.069347317767
311100.0,291297.7940536903,283023.8127268265,-19802.205946309725
122800.0,158062.74931351762,137437.43858989733,35262.74931351762
181300.0,174337.80093058344,184437.23391368295,-6962.199069416558
255900.0,225698.7984230094,227844.2132918628,-30201.2015769906
194500.0,236580.77989728024,222854.706292658,42080.77989728024
229300.0,227704.96203099488,232303.67028766748,-1595.0379690051195
450000.0,208308.43059776796,257369.5890515095,-241691.56940223204
223800.0,231726.43884837092,246959.3679048512,7926.438848370919
395300.0,359645.09453981614,387155.66462364944,-35654.90546018386
271300.0,299749.5417935395,288337.61984270415,28449.54179353948
459600.0,408947.7496120812,422816.6812117041,-50652.250387918786
198200.0,194186.25446278322,194803.71779108688,-4013.745537216775
76400.0,111732.52711159187,33057.1615262448,35332.52711159187
214100.0,179664.48642793234,177144.58687285648,-34435.51357206766
204400.0,198867.01101700592,198818.64537797566,-5532.98898299408
210100.0,149431.0799974011,136345.7818572802,-60668.9200025989
137000.0,137408.4220343203,131953.32837332448,408.4220343203051
232600.0,252580.6689982994,227722.70093020427,19980.6689982994
110000.0,185541.26727268592,171218.3419858987,75541.26727268592
167200.0,194410.19150701124,185807.73260136566,27210.191507011245
53500.0,2124.3048510033987,70625.32448868235,-51375.6951489966
81100.0,102029.99683933075,81053.09578197006,20929.99683933075
291000.0,252783.72977727914,280803.96173745487,-38216.270222720865
326300.0,314703.0232328554,315965.1964091854,-11596.976767144573
143200.0,181295.83352852298,155458.0340516083,38095.833528522984
474300.0,252087.8749645932,294934.02061432775,-222212.1250354068
403300.0,384289.00324916124,213661.36050020135,-19010.996750838764
103100.0,119312.68178076764,103309.27033172257,16212.681780767642
153500.0,225624.8483513065,212247.3348585684,72124.84835130649
430200.0,278933.47598090733,313121.15869112324,-151266.52401909267
197600.0,143774.68526763874,126398.02042003053,-53825.314732361265
153900.0,175137.39683144694,157929.85147060757,21237.39683144694
154700.0,162237.59638468112,127921.03641072064,7537.596384681121
97900.0,108185.15286292702,61179.0453480485,10285.152862927018
131100.0,147706.27430521458,135540.35114558152,16606.27430521458
76900.0,107607.94221983047,84664.41649059151,30707.942219830467
333300.0,173497.6875479202,172038.0936827393,-159802.3124520798
364200.0,244963.88070278853,245418.42187799612,-119236.11929721147
331300.0,165377.25287487503,158913.92563676974,-165922.74712512497
269300.0,226844.6590029078,184461.02442368775,-42455.34099709219
274600.0,281146.8627943058,271606.1468556302,6546.86279430578
355900.0,383719.5851946346,410765.8627543136,27819.585194634623
137500.0,165977.95566780312,177609.05193812697,28477.955667803122
158700.0,217350.67009286524,203924.2895815169,58650.67009286524
96400.0,161771.3304184556,135934.66001718026,65371.33041845559
87700.0,132237.0683626368,104596.5412804689,44537.06836263681
193000.0,243077.74929812778,264965.38889945846,50077.749298127776
481500.0,339961.786378816,367900.10196068743,-141538.213621184
192400.0,202543.0443623809,217513.70555919837,10143.044362380897
206700.0,259360.07625207538,246015.32244450037,52660.07625207538
78600.0,176140.78110712103,118300.23567578205,97540.78110712103
178600.0,216025.01549208228,199550.78474014625,37425.01549208228
222800.0,246683.48329675573,252055.4717007846,23883.48329675573
202300.0,253682.17921324415,218942.30465177415,51382.17921324415
369700.0,353796.3155359444,374385.8283737054,-15903.68446405558
96000.0,53426.813133402466,72266.7361220279,-42573.186866597534
204000.0,262298.03217545495,265999.0606278571,58298.03217545495
380100.0,359803.2904640015,391290.69111149095,-20296.709535998525
355000.0,277738.19178407895,331156.8818958839,-77261.80821592105
141700.0,126725.65640435948,106523.59420826792,-14974.343595640516
190800.0,159959.79877210828,167862.71285444667,-30840.201227891725
161100.0,209573.59082060086,193931.5625787484,48473.59082060086
170800.0,163522.3909417597,156901.35705090646,-7277.609058240312
100000.0,133846.28572632768,99893.45119946008,33846.28572632768
51300.0,54237.29148766905,51415.71874875018,2937.2914876690484
90200.0,83753.62857695829,76953.43483683353,-6446.37142304171
394900.0,283640.1821139012,282629.3589843244,-111259.81788609881
169000.0,160922.21222637146,150011.6575488034,-8077.7877736285445
195200.0,173514.36424581998,155346.16546953458,-21685.635754180024
164100.0,192253.55824015636,164592.23201477906,28153.55824015636
151400.0,97229.07089880927,76829.6005668304,-54170.92910119073
226000.0,270513.51072935545,245422.49297774033,44513.51072935545
71000.0,88786.34548540674,81445.96009443267,17786.34548540674
285500.0,310694.46858718526,308221.5562614044,25194.468587185256
196200.0,251930.17356795428,256712.15844585618,55730.173567954276
137900.0,107393.4732119516,105860.72493762342,-30506.526788048403
81900.0,62497.15724929348,74233.19577080436,-19402.84275070652
92600.0,157341.54736836586,133508.80068878128,64741.547368365864
194900.0,247407.63981847017,246184.03944454258,52507.63981847017
145800.0,137595.83172742778,118884.43831739557,-8204.16827257222
124700.0,143499.83738086472,131766.5075022638,18799.837380864716
88200.0,100137.36202856824,101362.18072444416,11937.362028568241
